file,segment_id,start,end,gold_text,gold_clean_text
LSZB_BERN_Approach_127_3MHz_20210415_120016.xml,0,0.12,5.05,[#callsign]Hotel November X-ray ninty five[/#callsign] [#command]crossing is approved[/#command] [#unnamed]QNH[/#unnamed] [#value]one zero two two[/#value],Hotel November X-ray ninty five crossing is approved QNH one zero two two
LSGS_SION_Ground_Control_121_7MHz_20210502_092024.xml,0,0.45,2.77,[#callsign]Luxor Two Two Hotel[/#callsign] [#unnamed]Sion[/#unnamed] [#unnamed]  [NE-French] bonjour[/NE][/#unnamed],Luxor Two Two Hotel Sion   [NE-French] bonjour[/NE]
LSZB_BERN_Approach_127_3MHz_20210414_072005.xml,0,0.06,5.17,[hes] [#command]departure with[/#command] [#callsign]Hotel Bravo Charlie Quebec Sierra[/#callsign] [#command]out of[/#command] [#value]five thousand four eight zero[/#value],[hes] departure with Hotel Bravo Charlie Quebec Sierra out of five thousand four eight zero
LSZB_BERN_Approach_127_3MHz_20210414_072005.xml,1,5.61,10.46,[#callsign]Hotel Bravo Charlie Quebec Sierra[/#callsign] [#unnamed]when departure low[/#unnamed] defined [#command]climb to[/#command] [#value]flight level nine[/#value] zero,Hotel Bravo Charlie Quebec Sierra when departure low defined climb to flight level nine zero
LSGS_SION_Ground_Control_121_7MHz_20210503_082408.xml,0,0.15,7.14,[#callsign]Hotel Bravo Kilo Charlie Juliett[/#callsign]   [#command] echo[/#command]          [#value]one five thousand and eight four thousand eight hundred feet[/#value],Hotel Bravo Kilo Charlie Juliett    echo          one five thousand and eight four thousand eight hundred feet
LSGS_SION_Ground_Control_121_7MHz_20210503_082408.xml,1,7.98,10.07,[#unnamed]hello[/#unnamed] [#callsign]Charlie Juliett[/#callsign] [#command]next report[/#command] [#value]echo two[/#value],hello Charlie Juliett next report echo two
LSGS_SION_Ground_Control_121_7MHz_20210503_163635.xml,0,0.06,4.54,[#callsign]Nav Checker Five One  One [/#callsign] [#command]reporting[/#command] [#value]one thousand  [hes]  ten   thousand feet[/#value],Nav Checker Five One  One  reporting one thousand  [hes]  ten   thousand feet
LSGS_SION_Ground_Control_121_7MHz_20210503_163635.xml,1,5.13,12.31,[#unnamed]thank you[/#unnamed] [#callsign]Nav Checker Five One One[/#callsign] you can [#command]contact[/#command] [hes]  [#value]Geneva Delta[/#value]         [#value]on frequency one one nine decimal one seven five[/#value],thank you Nav Checker Five One One you can contact [hes]  Geneva Delta         on frequency one one nine decimal one seven five
LSGS_SION_Ground_Control_121_7MHz_20210503_081644.xml,0,0.08,2.75,[#unnamed]clouds[/#unnamed] [#value]four hundred feet for landing[/#value],clouds four hundred feet for landing
LSZB_BERN_Tower_121_0MHz_20210420_125136.xml,0,0,6.49,[#callsign]Hotel Bravo Zulu Oscar Bravo[/#callsign] [#unnamed]Berne tower[/#unnamed] [#command]enter control zone[/#command] [#value]via route whiskey[/#value] and [#command]say[/#command] [#value]your program[/#value] [#command]again[/#command],Hotel Bravo Zulu Oscar Bravo Berne tower enter control zone via route whiskey and say your program again
LSGS_SION_Tower_118_3MHz_20210415_130947.xml,0,5.47,9.22,[#callsign]Hotel Charlie Whiskey[/#callsign] [#unnamed]wind[/#unnamed]    [#value]two three zero degrees[/#value]  [#value]eight knots[/#value]   [#value]runway two five[/#value] [#command]just stop and go[/#command],Hotel Charlie Whiskey wind    two three zero degrees  eight knots   runway two five just stop and go
YSSY_SYDNEY_Tower_120_5MHz_20210504_232546.xml,0,0.16,2.5,[#command]cleared to land[/#command] [#value]runway one six five[/#value] [#callsign]Qjet Fifteen Zero Four[/#callsign],cleared to land runway one six five Qjet Fifteen Zero Four
LKPR_RUZYNE_Radar_120_520MHz_20201027_121714.xml,0,0,8.02,[#callsign]Oscar Kilo Uniform Tango Charlie[/#callsign] [#command]re- release from[/#command] [#value]frequency flying[/#value] [#unnamed]information service available at[/#unnamed] [#value]one two six decimal one[/#value] [#unnamed]Praha Information[/#unnamed] [#unnamed] [NE Czech] dobrý den [\NE][/#unnamed],Oscar Kilo Uniform Tango Charlie re- release from frequency flying information service available at one two six decimal one Praha Information  [NE Czech] dobrý den [\NE]
LSGS_SION_Ground_Control_121_7MHz_20210502_060505.xml,0,0.14,4.12,[#callsign]Hotel Echo X-ray [/#callsign] [#unnamed]wind[/#unnamed]     [#value]two six zero nine knots[/#value]   [#value]runway two five[/#value] [#command]cleared for touch and go[/#command],Hotel Echo X-ray  wind     two six zero nine knots   runway two five cleared for touch and go
LSGS_SION_Ground_Control_121_7MHz_20210502_060505.xml,1,4.29,6.18,[#command]touch and go[/#command] [#value] runway  two five[/#value] [#callsign] Hotel Echo X-ray[/#callsign],touch and go  runway  two five  Hotel Echo X-ray
LSZH_ZURICH_Tower_118_1MHz_20210412_160024.xml,0,0,4.07,[#callsign]Legend One Two Zero Two[/#callsign] [#unnamed]hello again[/#unnamed] [#value]on juliett[/#value] [#command]approaching[/#command] [#value]runway two eight[/#value],Legend One Two Zero Two hello again on juliett approaching runway two eight
LSZH_ZURICH_Tower_118_1MHz_20210412_160024.xml,1,4.21,10.73,[#callsign]Legend One Two Zero Two[/#callsign] [#unnamed]tower hello again[/#unnamed] [#command]cross[/#command] [#value]runway two eight one juliett[/#value] [#command]connect[/#command] [#unnamed]apron[/#unnamed] [#value]one two one decimal seven five five[/#value] [#unnamed]good bye[/#unnamed],Legend One Two Zero Two tower hello again cross runway two eight one juliett connect apron one two one decimal seven five five good bye
LSGS_SION_Ground_Control_121_7MHz_20210502_134316.xml,0,0.07,1.8,[#callsign]Three Five Tango Hotel Alpha Whiskey[/#callsign],Three Five Tango Hotel Alpha Whiskey
LSGS_SION_Ground_Control_121_7MHz_20210503_151058.xml,0,0.05,1.86,[#command]taxi[/#command] [#value]going around[/#value] [#callsign]Nav Checker Five One One[/#callsign],taxi going around Nav Checker Five One One
LSZH_ZURICH_Tower_118_1MHz_20210416_130649.xml,0,0.17,6.51,[#callsign]Hotel Bravo Papa Hotel Delta[/#callsign] [#unnamed]unknown VFR traffic without altitude indications[/#unnamed] [#value]twelve o'clock two miles[/#value] [#command]crossing[/#command] [#value]left to right[/#value],Hotel Bravo Papa Hotel Delta unknown VFR traffic without altitude indications twelve o'clock two miles crossing left to right
LSGS_SION_Tower_118_3MHz_20210423_083403.xml,0,0.17,2.11,[#unnamed]number two looking out for number one[/#unnamed] Hotel Hotel,number two looking out for number one Hotel Hotel
LKPR_RUZYNE_Radar_120_520MHz_20201026_205056.xml,0,0,6.77,[#callsign]KLM Seven Three Whiskey[/#callsign] [#command]maintain[/#command] present heading for vectoring for ILS approach runway [#value]two four[/#value] and [#command]reduce your speed[/#command] now below [#value]two six zero knots[#/value],KLM Seven Three Whiskey maintain present heading for vectoring for ILS approach runway two four and reduce your speed now below two six zero knots
LSGS_SION_Ground_Control_121_7MHz_20210503_082722.xml,0,0.17,2.41,[#unnamed]next[/#unnamed] [#value]final two five[/#value] [#callsign] Hotel Charlie Juliett[/#callsign],next final two five  Hotel Charlie Juliett
LKPR_RUZYNE_Radar_120_520MHz_20201026_204323.xml,0,0,2.12,[#callsign]UPS Two Nine Five[/#callsign] [#value]established[/#value],UPS Two Nine Five established
LKPR_RUZYNE_Radar_120_520MHz_20201026_204323.xml,1,2.85,7.21,[#callsign]UPS Two Nine Five[/#callsign] [#command]contact[#command] [#unnamed]tower[/#unnamed] [#value]frequency one three four five six zero[/#value] [#unnamed]bye[/#unnamed],UPS Two Nine Five contact tower frequency one three four five six zero bye
LKPR_RUZYNE_Radar_120_520MHz_20201026_204323.xml,2,7.97,9.55,[#callsign]UPS Two Nine Five[/#callsign] [#unnamed]good night[/#unnamed],UPS Two Nine Five good night
LZIB_STEFANIK_Tower_118_3MHz_20210505_121412.xml,0,0,3.99,[#callsign]Elite Jet Two Zero One[/#callsign] [#value]and via foxtrot[/#value] [#command]line up[/#command] [#value]three one[/#value] [#command]report ready[/#command],Elite Jet Two Zero One and via foxtrot line up three one report ready
YSSY_SYDNEY_Tower_120_5MHz_20210502_012007.xml,0,0,6.76,[#value]runway three four left[/#value] [#command]cleared to land[/#command] then [#command]request[/#command] [#value]above three two bravo four if available[/#value] [#callsign]Jetstar Four Zero Nine[/#callsign],runway three four left cleared to land then request above three two bravo four if available Jetstar Four Zero Nine
LSZH_ZURICH_Tower_118_1MHz_20210414_064101.xml,0,0,7.08,[#callsign]Foxtrot Sierra Foxtrot Five Eight Four Papa[/#callsign] [#unnamed]tower hello again[/#unnamed] actually [#command]hold position shortly[/#command],Foxtrot Sierra Foxtrot Five Eight Four Papa tower hello again actually hold position shortly
LSZB_BERN_Approach_127_3MHz_20210414_122417.xml,0,0.28,6.64,[#callsign]Hotel Tango Uniform[/#callsign] [hes] do you [#command]intend to canceled[/#command] [#value]the IFR flight before Fribourg[/#value],Hotel Tango Uniform [hes] do you intend to canceled the IFR flight before Fribourg
LSZB_BERN_Approach_127_3MHz_20210415_130024.xml,0,0,3.88,[#callsign]Hotel Golf Yankee[/#callsign] [#unnamed]rodger[/#unnamed] [#command]clearance after touch and go[/#command] [#value]is available[/#value],Hotel Golf Yankee rodger clearance after touch and go is available
LSZB_BERN_Tower_121_0MHz_20210415_123557.xml,0,4.28,9.57,[#callsign]Heli Charlie Papa[/#callsign] [#unnamed]traffic landing aircraft[/#unnamed] [#command]soon departing[/#command] [#value]runway three two[/#value] [#unnamed]air bound route[/#unnamed] [#value]echo oposite[/#value],Heli Charlie Papa traffic landing aircraft soon departing runway three two air bound route echo oposite
LSZH_ZURICH_ApronS_121_75MHz_20210418_075050.xml,0,0,9.45,well there's [#unnamed]marchall[/#unnamed] on it's way and [hes] [#unnamed]in Zurich[/#unnamed] it is handled like this all the time but it's any second with you,well there's marchall on it's way and [hes] in Zurich it is handled like this all the time but it's any second with you
LSZH_ZURICH_Tower_118_1MHz_20210414_055559.xml,0,0.34,4.25,[#callsign]Singapore Three Four Six[/#callsign] [#command]contact apron[/#command] [#value]one two one decimal eight five five[/#value],Singapore Three Four Six contact apron one two one decimal eight five five
LKPR_RUZYNE_Radar_120_520MHz_20201025_140929.xml,0,0,5.87,[#callsign]Eurowings Seven Alfa Bravo[/#callsign] [#command]turn right heading[/#command] [#value]two one zero[/#value] [#command]cleared ILS approach[/#command] [#value]runway two four[/#value] [#command]report established[/#command],Eurowings Seven Alfa Bravo turn right heading two one zero cleared ILS approach runway two four report established
LKPR_RUZYNE_Radar_120_520MHz_20201025_140929.xml,1,5.89,11.87,[#command]heading(-ding)[/#command] [hes] [#value]two one zero[/#value] [#command]cleared for the ILS[/#command] [#value]two four[/#value] [#command]report established[/#command] [#callsign]Eurowings Seven Alpha Bravo[/#callsign],heading(-ding) [hes] two one zero cleared for the ILS two four report established Eurowings Seven Alpha Bravo
LSGS_SION_Ground_Control_121_7MHz_20210502_065626.xml,0,0.09,1.8,[#callsign]Echo X-ray[/#callsign] [#value]number one[/#value] [#command]report final[/#command],Echo X-ray number one report final
LSGS_SION_Ground_Control_121_7MHz_20210502_065626.xml,1,2.04,4.37,[#value]number one[/#value] [#command]report final[/#command]   [#callsign]Hotel Echo X-ray[/#callsign],number one report final   Hotel Echo X-ray
LSZB_BERN_Approach_127_3MHz_20210421_165346.xml,0,0,3.43,[#callsign]Hotel Delta Lima[/#callsign] [#command]runway vacated[/#command] [#value]on delta[/#value],Hotel Delta Lima runway vacated on delta
LSZB_BERN_Approach_127_3MHz_20210421_165346.xml,1,3.55,5.12,[#value]roger[/#value] [#command]taxi to[/#command] [#value]blue parking[/#value],roger taxi to blue parking
LSZB_BERN_Approach_127_3MHz_20210421_165346.xml,2,5.41,7.6,[#value]blue parking[/#value] [#callsign]Hotel Delta Lima[/#callsign],blue parking Hotel Delta Lima
LSZB_BERN_Tower_121_0MHz_20210414_094938.xml,0,0.13,1.49,[#unnamed]say again[/#unnamed] [#callsign]Heli Lima Juliett[/#callsign],say again Heli Lima Juliett
LSZB_BERN_Tower_121_0MHz_20210414_094938.xml,1,1.68,9.77,[#callsign]Heli Lima Juliett[/#callsign] [#command]join[/#command] [#value]mid left heli circuit three two[/#value] [#command]land at own discretion[/#command] [#unnamed]swiss helicopter wind[/#unnamed]    [#value]zero four zero degrees[/#value]   [#value]one zero knots[/#value],Heli Lima Juliett join mid left heli circuit three two land at own discretion swiss helicopter wind    zero four zero degrees   one zero knots
LSZB_BERN_Approach_127_3MHz_20210415_170152.xml,0,0.13,7.98,[#callsign]Oscar Oscar Papa Charlie Kilo[/#callsign] it's for [#unnamed]IFR fly to[/#unnamed] [#value]echo bravo charlie india[/#value] we have [#unnamed]information delta[/#unnamed] it is for [#command]startup and IFR clearance[/#command],Oscar Oscar Papa Charlie Kilo it's for IFR fly to echo bravo charlie india we have information delta it is for startup and IFR clearance
LKPR_RUZYNE_Radar_120_520MHz_20201029_094626.xml,0,0,5.46,[#callsign]Lufthansa Nine Tango Papa[/#callsign] [#command]contact[/#command] [#unnamed]Praha radar[/#unnamed] [#value]one two zero decimal two seven five[/#value] [#unnamed]good bye[/#unnamed],Lufthansa Nine Tango Papa contact Praha radar one two zero decimal two seven five good bye
LKPR_RUZYNE_Radar_120_520MHz_20201029_094626.xml,1,5.46,9.36,[#value]one two zero two seventy five[/#value] [#unnamed]bye-bye[/#unnamed] [#callsign]Nine Tango Papa[/#callsign],one two zero two seventy five bye-bye Nine Tango Papa
LSZB_BERN_Tower_121_0MHz_20210414_064609.xml,0,0,6.64,[#callsign]Hotel Romeo Oscar[/#callsign] [#unnamed]roger[/#unnamed] [#command]crossing[/#command]  [#value]direction echo[/#value]    [#value]at four thousand feet[/#value] [#command]is approved[/#command] [#unnamed]QNH[/#unnamed] [#value]Bern one zero two five[/#value],Hotel Romeo Oscar roger crossing  direction echo    at four thousand feet is approved QNH Bern one zero two five
LSZB_BERN_Approach_127_3MHz_20210424_180809.xml,0,0.13,3.9,[#callsign]Hotel Oscar Yankee[/#callsign] [#command]request[/#command] [#value][hes] orbit to the right[/#value]  [#value]for spacing[/#value],Hotel Oscar Yankee request [hes] orbit to the right  for spacing
LSZB_BERN_Approach_127_3MHz_20210424_180809.xml,1,4.25,6.06,[#callsign]Hotel Oscar Yankee[/#callsign] [#command]orbit right approved[/#command],Hotel Oscar Yankee orbit right approved
LSGS_SION_Ground_Control_121_7MHz_20210503_160018.xml,0,0.09,2.11,[#callsign]Four Two Six[/#callsign] [#command]redue[/#command]   [#value]two by five[/#value],Four Two Six redue   two by five
LSGS_SION_Ground_Control_121_7MHz_20210503_151517.xml,0,0.26,5.96,[#callsign]Hotel Yankee[/#callsign] [#unnamed]Saint-Martin[/#unnamed] [#value]six five thousand feet[/#value] [#command]for landing[/#command] [#unnamed]fato[/#unnamed],Hotel Yankee Saint-Martin six five thousand feet for landing fato
LSGS_SION_Ground_Control_121_7MHz_20210503_151517.xml,1,6.48,10.61,[#callsign]Heli Hotel Yankee[/#callsign] [#command]report[/#command] [#value]hotel echo golf echo[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero one seven[/#value],Heli Hotel Yankee report hotel echo golf echo QNH one zero one seven
YSSY_SYDNEY_Tower_120_5MHz_20210505_113531.xml,0,0,2.73,[#value]one six right[/#value] [#command]cleared to land[/#command] [#callsign]Qantas Six One Fifty Eight[/#callsign],one six right cleared to land Qantas Six One Fifty Eight
LSGS_SION_Ground_Control_121_7MHz_20210503_161046.xml,0,0.14,4.2,[#callsign]Three Four Two Six [/#callsign] [#command]joining[/#command] [#value]right hand[/#value] [#unnamed]downwind[/#unnamed] [#value]runway two five[/#value] [#unnamed]grass[/#unnamed],Three Four Two Six  joining right hand downwind runway two five grass
LSGS_SION_Ground_Control_121_7MHz_20210503_161046.xml,1,4.43,9.31,[#callsign]Three Four Two Six [/#callsign]    [#value]two five zero degrees[/#value]   [#value]one two knots[/#value] [#unnamed]grass[/#unnamed] [#value]two five[/#value] [#command]landing[/#command] on [#command]discretion[/#command],Three Four Two Six     two five zero degrees   one two knots grass two five landing on discretion
LSGS_SION_Ground_Control_121_7MHz_20210503_161046.xml,2,10.46,12.31,[#command]landing on my discretion[/#command] [#callsign] Three Four Two Six[/#callsign],landing on my discretion  Three Four Two Six
LSGS_SION_Ground_Control_121_7MHz_20210503_144924.xml,0,0.37,9.3,[#unnamed]Sion tower good afternoon[/#unnamed] [#callsign]Helicopter Hotel Bravo Zulu[/#callsign] yes   [#unnamed]india[/#unnamed]   [#unnamed]juliett[/#unnamed] [#command] is  passing[/#command] [#value]india[/#value] [#command]ready for departure[/#command] [#value]five two two five[/#value] and then  [#command]left turn[/#command] and [#command] climbing[/#command] [#value]direction Vernayaz[/#value],Sion tower good afternoon Helicopter Hotel Bravo Zulu yes   india   juliett  is  passing india ready for departure five two two five and then  left turn and  climbing direction Vernayaz
